num,Participante,Lugar_admin,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas
3472,328,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,8,1,0
3473,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,1,1,1
3474,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,2,1,1
3475,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,3,0,1
3476,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,4,0,1
3477,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,5,1,1
3478,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,6,1,1
3479,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,7,1,0
3480,328,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,8,0,1
3481,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,45,V,C,VC,1,1,1
3482,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,2,0,0
3483,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,3,0,1
3484,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,4,0,1
3485,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,C,VC,5,1,1
3486,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,6,0,0
3487,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,7,1,0
3488,329,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,8,0,1
3489,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,1,1,1
3490,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,2,1,1
3491,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,3,0,1
3492,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,4,0,1
3493,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,5,1,1
3494,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,6,1,1
3495,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,7,1,0
3496,329,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,8,0,1
3497,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,45,V,C,VC,1,1,1
3498,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,2,0,0
3499,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,3,0,1
3500,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,4,0,1
3501,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,C,VC,5,1,1
3502,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,6,0,0
3503,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,7,1,0
3504,330,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,8,0,1
3505,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,1,1,1
3506,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,2,1,1
3507,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,3,0,1
3508,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,4,0,1
3509,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,5,1,1
3510,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,6,1,1
3511,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,7,1,0
3512,330,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,8,0,1
3513,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,45,V,C,VC,1,1,1
3514,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,2,0,0
3515,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,3,1,0
3516,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,4,0,1
3517,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,C,VC,5,1,1
3518,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,6,1,1
3519,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,7,0,1
3520,331,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,8,0,1
3521,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,1,1,1
3522,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,2,1,1
3523,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,3,0,1
3524,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,4,0,1
3525,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,5,1,1
3526,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,6,1,1
3527,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,7,1,0
3528,331,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,8,0,1
3529,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,45,V,C,VC,1,1,1
3530,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,2,1,1
3531,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,3,0,1
3532,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,4,0,1
3533,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,C,VC,5,1,1
3534,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,V,I,VI,6,1,1
3535,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,C,IC,7,1,0
3536,332,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,45,I,I,II,8,0,1
3537,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,1,1,1
3538,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,2,1,1
3539,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,3,0,1
3540,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,4,0,1
3541,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,C,VC,5,1,1
3542,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,V,I,VI,6,1,1
3543,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,C,IC,7,1,0
3544,332,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,45,I,I,II,8,0,1
3545,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,V,C,VC,1,1,1
3546,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,V,I,VI,2,1,1
3547,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,I,C,IC,3,0,1
3548,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,I,I,II,4,0,1
3549,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,V,C,VC,5,1,1
3550,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,V,I,VI,6,1,1
3551,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,I,C,IC,7,1,0
3552,332,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,45,I,I,II,8,0,1
3553,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,46,V,C,VC,1,1,1
3554,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,2,1,1
3555,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,3,1,0
3556,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,4,1,0
3557,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,C,VC,5,1,1
3558,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,6,0,0
3559,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,7,1,0
3560,333,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,8,0,1
3561,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,1,1,1
3562,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,2,1,1
3563,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,3,0,1
3564,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,4,0,1
3565,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,5,1,1
3566,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,6,1,1
3567,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,7,1,0
3568,333,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,8,0,1
3569,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,M,46,V,C,VC,1,1,1
3570,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,2,1,1
3571,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,3,0,1
3572,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,4,0,1
3573,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,C,VC,5,1,1
3574,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,6,1,1
3575,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,7,1,0
3576,334,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,8,0,1
3577,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,1,1,1
3578,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,2,1,1
3579,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,3,0,1
3580,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,4,0,1
3581,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,5,1,1
3582,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,6,1,1
3583,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,7,1,0
3584,334,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,8,0,1
3585,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,46,V,C,VC,1,0,0
3586,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,2,0,0
3587,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,3,1,0
3588,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,4,0,1
3589,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,C,VC,5,1,1
3590,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,6,1,1
3591,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,7,1,0
3592,335,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,8,0,1
3593,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,1,1,1
3594,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,2,0,0
3595,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,3,0,1
3596,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,4,0,1
3597,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,5,1,1
3598,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,6,1,1
3599,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,7,1,0
3600,335,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,8,0,1
3601,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,46,V,C,VC,1,1,1
3602,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,2,1,1
3603,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,3,0,1
3604,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,4,0,1
3605,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,C,VC,5,1,1
3606,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,6,1,1
3607,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,7,1,0
3608,336,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,8,0,1
3609,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,1,1,1
3610,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,2,1,1
3611,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,3,0,1
3612,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,4,1,0
3613,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,5,1,1
3614,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,6,1,1
3615,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,7,1,0
3616,336,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,8,0,1
3617,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre,20,F,46,V,C,VC,1,1,1
3618,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,2,1,1
3619,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,3,0,1
3620,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,4,0,1
3621,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,C,VC,5,1,1
3622,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,V,I,VI,6,1,1
3623,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,C,IC,7,0,1
3624,337,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,46,I,I,II,8,0,1
3625,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,1,1,1
3626,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,2,1,1
3627,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,3,0,1
3628,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,4,0,1
3629,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,C,VC,5,1,1
3630,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,V,I,VI,6,1,1
3631,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,C,IC,7,1,0
3632,337,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,46,I,I,II,8,0,1
3633,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,V,C,VC,1,1,1
3634,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,V,I,VI,2,1,1
3635,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,I,C,IC,3,0,1
3636,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,I,I,II,4,0,1
3637,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,V,C,VC,5,1,1
3638,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,V,I,VI,6,1,1
3639,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,I,C,IC,7,1,0
3640,337,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,46,I,I,II,8,0,1
3641,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,47,V,C,VC,1,1,1
3642,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,2,0,0
3643,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,3,1,0
3644,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,4,0,1
3645,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,C,VC,5,1,1
3646,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,6,0,0
3647,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,7,0,1
3648,338,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,8,0,1
3649,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,1,1,1
3650,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,2,1,1
3651,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,3,1,0
3652,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,4,0,1
3653,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,5,1,1
3654,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,6,1,1
3655,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,7,1,0
3656,338,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,8,0,1
3657,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,47,V,C,VC,1,0,0
3658,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,2,0,0
3659,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,3,1,0
3660,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,4,0,1
3661,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,C,VC,5,1,1
3662,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,6,1,1
3663,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,7,1,0
3664,339,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,8,0,1
3665,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,1,1,1
3666,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,2,1,1
3667,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,3,1,0
3668,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,4,0,1
3669,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,5,1,1
3670,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,6,1,1
3671,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,7,1,0
3672,339,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,8,0,1
3673,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,47,V,C,VC,1,1,1
3674,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,2,1,1
3675,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,3,1,0
3676,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,4,0,1
3677,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,C,VC,5,1,1
3678,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,6,1,1
3679,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,7,1,0
3680,340,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,8,0,1
3681,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,1,1,1
3682,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,2,1,1
3683,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,3,1,0
3684,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,4,0,1
3685,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,5,1,1
3686,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,6,1,1
3687,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,7,1,0
3688,340,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,8,0,1
3689,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,47,V,C,VC,1,1,1
3690,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,2,1,1
3691,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,3,1,0
3692,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,4,0,1
3693,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,C,VC,5,1,1
3694,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,6,1,1
3695,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,7,0,1
3696,341,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,8,0,1
3697,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,1,1,1
3698,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,2,1,1
3699,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,3,0,1
3700,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,4,0,1
3701,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,5,1,1
3702,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,6,1,1
3703,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,7,1,0
3704,341,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,8,0,1
3705,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,47,V,C,VC,1,0,0
3706,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,2,1,1
3707,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,3,1,0
3708,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,4,0,1
3709,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,C,VC,5,1,1
3710,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,V,I,VI,6,1,1
3711,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,C,IC,7,0,1
3712,342,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,47,I,I,II,8,0,1
3713,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,1,1,1
3714,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,2,1,1
3715,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,3,1,0
3716,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,4,0,1
3717,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,C,VC,5,1,1
3718,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,V,I,VI,6,1,1
3719,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,C,IC,7,1,0
3720,342,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,47,I,I,II,8,0,1
3721,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,V,C,VC,1,1,1
3722,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,V,I,VI,2,1,1
3723,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,I,C,IC,3,1,0
3724,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,I,I,II,4,0,1
3725,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,V,C,VC,5,1,1
3726,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,V,I,VI,6,1,1
3727,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,I,C,IC,7,1,0
3728,342,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,47,I,I,II,8,0,1
3729,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,M,48,V,C,VC,1,1,1
3730,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,2,1,1
3731,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,3,1,0
3732,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,4,0,1
3733,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,C,VC,5,1,1
3734,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,6,1,1
3735,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,7,1,0
3736,343,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,8,1,0
3737,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,1,1,1
3738,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,2,1,1
3739,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,3,1,0
3740,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,4,1,0
3741,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,5,1,1
3742,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,6,1,1
3743,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,7,1,0
3744,343,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,8,1,0
3745,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre,21,M,48,V,C,VC,1,1,1
3746,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,2,0,0
3747,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,3,0,1
3748,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,4,0,1
